schema_name,table_name,column_ordinal,column_name,data_type,nullable,m1_4_dependency
msbf_m1,merchant_feature_snapshot,55,post_financing_coverage_ratio,"numeric(12,6)",True,Referenced by controlled M1.4 SQL
msbf_m1,merchant_feature_snapshot,56,residual_daily_cash_flow,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_feature_snapshot,57,funding_to_annualized_sales_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_feature_snapshot,58,feature_snapshot_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_feature_snapshot,59,created_at,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_industry_assignment,1,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_industry_assignment,2,industry_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_industry_assignment,3,assignment_type,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_industry_assignment,4,effective_start_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_industry_assignment,5,effective_end_date,date,True,Referenced by controlled M1.4 SQL
msbf_m1,merchant_industry_assignment,6,revenue_share_rate,"numeric(9,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_industry_assignment,7,created_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,1,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,2,population_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,3,synthetic_business_name,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,4,legal_entity_type,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,5,region_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,6,incorporation_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,7,merchant_size_tier,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,8,annual_sales_band,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,9,base_currency,char(3),False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,10,active_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,11,synthetic_data_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,12,created_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,13,intrinsic_profile_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_master,14,created_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,1,population_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,2,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,3,processor_account_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,4,observation_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,5,gross_pos_sales,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,6,transaction_count,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,7,average_ticket_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,8,refund_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,9,chargeback_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,10,reversal_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,11,governed_exclusion_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,12,eligible_pos_sales,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,13,processor_fee_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,14,settlement_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,15,net_merchant_proceeds,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,16,zero_sales_day_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,17,processor_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,18,data_connection_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,19,source_contract_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,20,generated_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_base,21,row_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,1,scenario_row_id,bigint GENERATED ALWAYS AS IDENTITY,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,2,scenario_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,3,base_row_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,4,direct_shock_factor,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,5,propagated_shock_factor,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,6,scenario_overlay_payload,jsonb,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,7,population_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,8,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,9,processor_account_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,10,observation_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,11,gross_pos_sales,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,12,transaction_count,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,13,average_ticket_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,14,refund_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,15,chargeback_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,16,reversal_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,17,governed_exclusion_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,18,eligible_pos_sales,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,19,processor_fee_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,20,settlement_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,21,net_merchant_proceeds,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,22,zero_sales_day_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,23,processor_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,24,data_connection_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,25,source_contract_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,26,generated_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_pos_daily_scenario,27,row_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,1,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,2,as_of_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,3,relationship_stage,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,4,prior_advance_count,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,5,completed_advance_count,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,6,prior_default_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,7,prior_payment_interruption_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,8,total_prior_funded_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,9,total_prior_repaid_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,10,deposit_relationship_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,11,merchant_services_relationship_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,12,wallet_share_proxy,"numeric(9,6)",True,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,13,relationship_quality_tier,smallint,True,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,14,snapshot_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_relationship_snapshot,15,created_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,1,module1_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,2,merchant_application_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,3,as_of_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,4,base_credit_risk_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,5,cash_flow_risk_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,6,transaction_quality_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,7,liquidity_risk_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,8,obligation_risk_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,9,business_stability_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,10,business_owner_credit_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,11,industry_channel_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,12,data_confidence_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,13,requested_structure_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,14,raw_base_risk_score,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,15,base_credit_risk_proxy,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,16,requested_structure_risk_proxy,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,17,credit_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,18,fraud_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,19,data_confidence_tier,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,20,operational_continuity_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,21,expected_ead_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,22,expected_ead_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,23,lgd_input_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,24,simple_expected_loss_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,25,schedule_adjusted_expected_loss_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,26,expected_loss_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,27,risk_floor_applied_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,28,risk_cap_applied_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,29,hard_stop_recommended_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,30,manual_review_recommended_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,31,primary_reason_code,text,True,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,32,risk_snapshot_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,merchant_risk_snapshot,33,created_at,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,1,archive_id,bigint GENERATED ALWAYS AS IDENTITY,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,2,module1_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,3,merchant_application_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,4,population_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,5,scenario_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,6,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,7,as_of_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,8,industry_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,9,partner_channel_id,text,True,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,10,data_confidence_tier,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,11,fraud_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,12,processor_continuity_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,13,cashflow_archetype_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,14,adjusted_eligible_daily_revenue,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,15,requested_funding_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,16,requested_remittance_rate,"numeric(9,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,17,requested_expected_payoff_days,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,18,requested_expected_daily_remittance,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,19,post_financing_coverage_ratio,"numeric(12,6)",True,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,20,base_credit_risk_proxy,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,21,requested_structure_risk_proxy,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,22,credit_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,23,expected_ead_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,24,lgd_input_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,25,schedule_adjusted_expected_loss_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,26,expected_loss_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,27,hard_stop_recommended_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,28,manual_review_recommended_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,29,primary_reason_code,text,True,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,30,contract_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,31,contract_version,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,32,contract_row_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,33,created_at,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_archive,34,archived_at,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,1,module1_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,2,merchant_application_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,3,population_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,4,scenario_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,5,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,6,as_of_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,7,industry_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,8,partner_channel_id,text,True,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,9,data_confidence_tier,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,10,fraud_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,11,processor_continuity_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,12,cashflow_archetype_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,13,adjusted_eligible_daily_revenue,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,14,requested_funding_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,15,requested_remittance_rate,"numeric(9,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,16,requested_expected_payoff_days,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,17,requested_expected_daily_remittance,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,18,post_financing_coverage_ratio,"numeric(12,6)",True,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,19,base_credit_risk_proxy,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,20,requested_structure_risk_proxy,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,21,credit_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,22,expected_ead_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,23,lgd_input_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,24,schedule_adjusted_expected_loss_amount,"numeric(18,2)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,25,expected_loss_rate,"numeric(12,8)",False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,26,hard_stop_recommended_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,27,manual_review_recommended_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,28,primary_reason_code,text,True,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,29,contract_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,30,contract_version,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,31,contract_row_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,module1_latest,32,created_at,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,1,partner_channel_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,2,partner_name_synthetic,text,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,3,channel_type,text,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,4,partner_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,5,acquisition_cost_rate,"numeric(9,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,6,processor_affiliated_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,7,effective_start_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,8,effective_end_date,date,True,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,9,status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,partner_channel,10,created_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,1,population_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,2,population_version,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,3,parameter_set_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,4,deterministic_seed_version,text,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,5,merchant_count,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,6,history_start_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,7,history_end_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,8,population_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,9,population_hash,text,True,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,10,created_by_run_id,bigint,True,Referenced by controlled M1.4 SQL
msbf_m1,population_registry,11,created_at,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,1,processor_account_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,2,merchant_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,3,partner_channel_id,text,True,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,4,processor_name_synthetic,text,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,5,processor_account_open_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,6,effective_start_date,date,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,7,effective_end_date,date,True,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,8,processor_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,9,data_connection_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,10,split_funding_capable_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,11,settlement_delay_days,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,12,processor_risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_m1,processor_account,13,created_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,1,module1_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,2,merchant_application_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,3,component_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,4,component_value,"numeric(24,10)",True,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,5,component_points,"numeric(18,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,6,component_zone,text,False,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,7,directional_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,8,diagnostic_text,text,True,Referenced by controlled M1.4 SQL
msbf_m1,risk_component_detail,9,calculation_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,1,source_snapshot_id,bigint GENERATED ALWAYS AS IDENTITY,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,2,module1_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,3,merchant_application_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,4,source_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,5,source_contract_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,6,as_of_timestamp,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,7,history_start_date,date,True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,8,history_end_date,date,True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,9,expected_observation_count,integer,True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,10,observed_observation_count,integer,True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,11,completeness_rate,"numeric(9,6)",True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,12,freshness_age_hours,integer,True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,13,reconciliation_rate,"numeric(9,6)",True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,14,availability_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,15,quality_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,16,data_confidence_score,"numeric(9,6)",False,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,17,fallback_path_code,text,True,Referenced by controlled M1.4 SQL
msbf_m1,source_snapshot,18,source_hash,text,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,1,merchant_application_id,text,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,2,check_code,text,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,3,check_version,integer,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,4,as_of_timestamp,timestamptz,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,5,result_status,text,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,6,risk_tier,smallint,True,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,7,hard_stop_recommended_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,8,evidence_payload,jsonb,False,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,9,source_snapshot_id,bigint,True,Referenced by controlled M1.4 SQL
msbf_m1,verification_result,10,created_by_run_id,bigint,False,Referenced by controlled M1.4 SQL
msbf_ref,acceptance_gate_catalog,1,gate_id,text,False,Referenced by controlled M1.4 SQL
msbf_ref,acceptance_gate_catalog,2,gate_name,text,False,Referenced by controlled M1.4 SQL
msbf_ref,acceptance_gate_catalog,3,module_code,text,False,Referenced by controlled M1.4 SQL
msbf_ref,acceptance_gate_catalog,4,severity,text,False,Referenced by controlled M1.4 SQL
msbf_ref,acceptance_gate_catalog,5,active_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_ref,acceptance_gate_catalog,6,description,text,True,Referenced by controlled M1.4 SQL
msbf_ref,cashflow_archetype,1,archetype_code,text,False,Referenced by controlled M1.4 SQL
msbf_ref,cashflow_archetype,2,archetype_name,text,False,Referenced by controlled M1.4 SQL
msbf_ref,cashflow_archetype,3,ordinal_risk_rank,smallint,False,Referenced by controlled M1.4 SQL
msbf_ref,cashflow_archetype,4,active_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_ref,cashflow_archetype,5,description,text,True,Referenced by controlled M1.4 SQL
msbf_ref,industry,1,industry_code,text,False,Referenced by controlled M1.4 SQL
msbf_ref,industry,2,industry_name,text,False,Referenced by controlled M1.4 SQL
msbf_ref,industry,3,industry_group,text,False,Referenced by controlled M1.4 SQL
msbf_ref,industry,4,risk_tier,smallint,False,Referenced by controlled M1.4 SQL
msbf_ref,industry,5,dependency_node_code,text,False,Referenced by controlled M1.4 SQL
msbf_ref,industry,6,active_flag,boolean,False,Referenced by controlled M1.4 SQL
msbf_ref,industry,7,effective_start_date,date,False,Referenced by controlled M1.4 SQL
msbf_ref,industry,8,effective_end_date,date,True,Referenced by controlled M1.4 SQL
msbf_ref,industry,9,description,text,True,Referenced by controlled M1.4 SQL
